"","p1","p2","el","eloff","evf","eva","el2","el2off","evf2","eva2","gr","season","gcode"
"1422","troubja94","fowleca91",1544,13168,21,37,964.5,11036.5,17,20,3,"20142015","30171"
"1423","troubja94","getzlry85",1805.5,12906.5,23,42,1063.5,10937.5,18,21,3,"20142015","30171"
"1424","troubja94","jackmti81",486,14226,10,7,486,11515,10,7,3,"20142015","30171"
"1425","troubja94","keslery84",999,13713,17,22,868,11133,13,18,3,"20142015","30171"
"1426","troubja94","lindhha94",1539,13173,17,28,1211.5,10789.5,13,25,3,"20142015","30171"
"1427","troubja94","maroopa88",1462,13250,20,37,928,11073,17,18,3,"20142015","30171"
"1428","troubja94","palmiky91",949,13763,14,21,881.5,11119.5,12,20,3,"20142015","30171"
"1429","troubja94","perryco85",1698,13014,22,39,1103,10898,18,19,3,"20142015","30171"
"1430","troubja94","rakelri93",1264,13448,20,27,1254,10747,19,27,3,"20142015","30171"
"1431","troubja94","silfvja90",1297.5,13414.5,20,28,1065.5,10935.5,16,26,3,"20142015","30171"
"1432","troubja94","stonecl85",1561,13151,31,30,1396.5,10604.5,29,27,3,"20142015","30171"
"1433","troubja94","vatansa91",2095.5,12616.5,34,50,1456.5,10544.5,30,28,3,"20142015","30171"
"1434","troubja94","wagnech91",179.5,14532.5,2,4,179.5,11821.5,2,4,3,"20142015","30171"
"1435","wheelbl86","beaucfr80",2141.5,12570.5,32,37,1527,10474,18,36,3,"20142015","30171"
"1436","wheelbl86","belesma88",1034,13678,11,21,952,11049,10,20,3,"20142015","30171"
"1437","wheelbl86","coglian87",1723.5,12988.5,22,31,1248.5,10752.5,16,27,3,"20142015","30171"
"1438","wheelbl86","desprsi91",1293,13419,19,21,964.5,11036.5,13,17,3,"20142015","30171"
"1439","wheelbl86","etemxem92",675,14037,13,6,537,11464,12,6,3,"20142015","30171"
"1440","wheelbl86","fleisto84",463,14249,11,3,463,11538,11,3,3,"20142015","30171"
"1441","wheelbl86","fowleca91",1658,13054,26,25,1108.5,10892.5,21,15,3,"20142015","30171"
"1442","wheelbl86","getzlry85",1626.5,13085.5,32,17,706.5,11294.5,15,7,3,"20142015","30171"
"1443","wheelbl86","jackmti81",392,14320,10,6,392,11609,10,6,3,"20142015","30171"
"1444","wheelbl86","keslery84",1644.5,13067.5,30,27,1070,10931,13,25,3,"20142015","30171"
"1445","wheelbl86","lindhha94",1952.5,12759.5,26,33,1430.5,10570.5,17,33,3,"20142015","30171"
"1446","wheelbl86","maroopa88",740.5,13971.5,11,14,457,11544,10,7,3,"20142015","30171"
"1447","wheelbl86","palmiky91",1450.5,13261.5,23,32,1395,10606,21,32,3,"20142015","30171"
"1448","wheelbl86","perryco85",947.5,13764.5,12,15,606,11395,11,7,3,"20142015","30171"
"1449","wheelbl86","rakelri93",1093.5,13618.5,12,26,1083.5,10917.5,11,26,3,"20142015","30171"
"1450","wheelbl86","silfvja90",1159,13553,16,17,643,11358,3,14,3,"20142015","30171"
"1451","wheelbl86","stonecl85",1027.5,13684.5,26,11,670.5,11330.5,15,9,3,"20142015","30171"
"1452","wheelbl86","vatansa91",1229,13483,21,19,692,11309,12,10,3,"20142015","30171"
"1453","wheelbl86","wagnech91",36,14676,1,0,36,11965,1,0,3,"20142015","30171"
